gid,team,gameNumber,opp,home,spread,n,wins,scored,allowed,lob,n_vs,wins_vs,scored_vs,allowed_vs,dn,dUR,dTUR,dP,dA,dE,dPB,pn,pW,pL,pSV,pR,pER,pIP,pBF,pS,pD,pT,pHR,pBB,pHBP,pIBB,pK,pBK,pWP,pPO,pGDP,bO,bE,bS,bD,bT,bHR,bBB,bIBB,bHBP,bK,bI,bSH,bSF,bGDP,bR,bRBI,bSB,bCS,bPO
20100627TORPHI0,TOR,76,PHI,1,-9,20,9,63,87,128,2,1,5,10,20,5,0,531,216,6,0,20,11,7,0,62,62,350,488,69,26,1,17,35,1,1,82,1,0,0,0,332,8,81,28,3,17,50,3,10,106,0,4,2,16,58,54,2,1,0
20100809SEAOAK0,SEA,113,OAK,1,2,20,6,53,93,138,9,3,29,37,20,6,0,537,234,13,1,20,4,9,0,54,54,373,513,88,26,1,10,21,4,2,65,2,4,1,0,327,8,109,32,0,14,47,9,8,165,0,6,3,12,62,60,22,5,3
20100919BALNYA0,BAL,149,NYA,1,1,20,13,90,75,134,17,4,51,91,20,4,0,541,183,6,1,20,3,9,0,65,65,306,453,73,19,6,20,44,3,2,59,0,5,2,0,334,7,127,31,3,17,42,6,10,129,0,6,10,15,80,76,14,2,0
20100827SFNARI0,ARI,129,SFN,0,6,20,10,87,96,126,9,2,37,54,20,13,0,531,189,21,1,10,4,2,0,18,18,178,241,30,12,1,7,20,0,0,35,0,0,0,0,303,3,90,35,3,29,62,4,3,150,0,3,5,21,87,87,6,4,0
20100412SDNATL0,SDN,7,ATL,1,15,6,2,19,29,40,0,0,0,0,6,4,0,165,55,4,0,20,8,7,0,53,52,371,522,88,26,2,11,34,2,3,87,1,5,0,0,313,3,105,32,5,18,66,7,10,160,0,11,5,7,91,69,17,9,1
20100919BALNYA0,NYA,149,BAL,0,-1,20,12,106,83,162,17,13,91,51,20,1,0,547,187,5,1,20,12,3,0,45,42,378,521,80,21,0,13,42,3,3,95,0,3,1,0,328,9,116,33,4,17,75,4,9,148,0,2,3,21,94,84,12,2,1
20100926PHINYN0,PHI,156,NYN,1,-4,20,16,105,72,169,17,9,61,58,20,5,1,537,202,7,0,20,7,6,0,37,36,415,544,67,24,1,13,31,6,3,143,0,2,0,0,346,8,124,30,3,22,69,13,12,103,0,5,1,17,97,96,20,3,0
20100824COLATL0,ATL,126,COL,0,-3,20,13,103,62,128,4,2,17,17,20,8,0,540,240,20,0,20,7,9,0,55,55,363,512,94,21,3,10,29,4,7,78,2,3,0,0,346,6,102,55,6,23,56,6,5,117,0,7,5,13,105,102,7,2,0
20100724BALMIN0,MIN,98,BAL,0,5,20,9,91,96,135,6,3,22,13,20,4,0,528,232,6,1,20,7,9,0,63,68,359,511,84,35,3,18,24,2,0,98,0,5,0,0,343,2,118,39,6,9,42,7,3,82,0,3,3,20,76,71,6,4,4
20100815HOUPIT0,PIT,117,HOU,0,-6,20,5,60,112,125,11,2,39,51,20,9,1,520,200,14,1,20,3,10,0,55,54,325,460,77,29,3,16,24,0,5,57,1,0,0,0,293,6,105,18,2,14,40,4,3,134,0,4,1,12,58,56,6,4,5
20100727SFNFLO0,FLO,100,SFN,0,-2,20,13,71,84,122,4,1,15,21,20,10,2,534,176,14,0,20,10,3,0,24,24,403,528,72,20,4,5,28,4,1,141,0,4,1,0,285,8,97,20,2,18,41,8,2,134,0,4,2,13,62,66,8,2,2
20100628ATLWAS0,WAS,77,ATL,0,-5,20,6,67,91,123,3,2,15,12,20,13,0,527,197,17,0,4,2,1,0,5,5,76,100,16,1,0,2,5,0,0,41,0,0,0,0,312,3,112,27,3,14,40,5,4,118,0,6,4,15,64,60,14,6,2
20101003KCATBA0,KCA,162,TBA,1,-1,20,9,97,99,142,7,4,18,22,20,5,0,522,157,13,3,20,5,8,0,73,78,301,456,68,32,1,23,34,2,1,54,1,4,0,0,332,3,122,42,4,22,65,2,4,125,0,2,4,18,93,89,16,4,1
20100820PHIWAS0,WAS,122,PHI,0,-1,20,9,78,97,123,9,4,48,62,20,16,0,534,206,15,2,20,4,12,0,73,73,327,490,81,30,5,11,47,7,3,65,0,3,1,0,320,8,112,27,1,28,35,4,9,126,0,11,6,18,83,83,22,4,3
20100430SFNCOL0,SFN,22,COL,1,3,20,11,91,61,141,0,0,0,0,20,4,0,546,191,10,0,20,8,5,0,38,40,353,481,73,16,0,10,42,1,3,94,0,1,0,0,331,8,123,35,6,16,56,6,7,107,0,9,5,25,87,75,9,4,0
20100828MILPIT0,MIL,129,PIT,1,1,20,10,94,105,132,16,11,109,69,20,7,0,539,183,11,2,2,1,1,0,4,4,26,37,3,6,1,0,2,0,0,8,0,2,0,0,286,8,116,37,5,14,50,4,9,128,0,0,6,22,95,81,7,3,1
20100905FLOATL0,ATL,137,FLO,0,-1,20,12,120,81,132,14,8,72,58,20,7,0,525,194,14,1,4,3,0,0,11,10,69,102,15,8,0,1,7,1,0,26,0,0,0,0,318,8,116,33,4,17,59,7,5,121,0,2,3,20,99,91,9,2,0
20100906ANACLE0,CLE,138,ANA,0,1,20,7,75,89,147,3,1,14,11,20,6,0,528,196,20,1,6,0,4,0,25,25,89,140,28,10,0,8,11,0,1,15,1,0,2,0,350,8,117,32,0,15,49,6,7,145,0,3,2,10,69,74,10,5,1
20100516ATLARI0,ARI,38,ATL,0,-12,20,8,103,132,144,2,1,16,7,20,13,0,526,182,13,2,20,8,6,0,69,70,410,574,95,26,6,19,25,3,3,137,1,12,0,0,259,4,88,43,4,26,70,5,3,178,0,5,4,7,92,101,10,3,2
20100421PITMIL0,MIL,14,PIT,0,8,13,6,69,76,101,1,1,8,1,13,5,0,339,140,8,0,20,6,11,0,58,61,362,522,62,30,2,15,61,1,3,134,0,8,0,0,320,11,115,34,4,24,66,3,14,129,0,7,5,12,97,92,18,4,1
20100803SEATEX0,TEX,106,SEA,0,-1,20,11,79,72,146,10,8,62,22,20,2,0,556,199,17,0,20,9,7,0,45,49,389,533,67,22,1,14,43,4,0,125,0,6,1,0,329,7,123,30,3,14,49,3,7,107,0,7,4,16,76,59,15,4,3
20100727MILCIN0,CIN,102,MIL,0,8,20,9,83,70,126,3,2,13,10,20,3,1,537,194,10,0,11,5,3,0,30,31,174,257,22,12,1,7,38,5,0,60,1,2,1,0,347,6,100,26,3,26,46,2,8,129,0,7,4,12,84,81,7,2,3
20100513FLONYN0,FLO,35,NYN,1,1,20,8,81,81,131,3,2,11,14,20,5,0,531,201,15,1,20,9,4,0,46,49,351,480,73,17,4,10,37,3,2,125,0,5,1,0,337,9,104,27,1,19,45,2,8,130,0,8,5,14,73,76,4,4,1
20100925ARILAN0,LAN,155,ARI,0,-3,20,7,52,83,125,13,11,80,47,20,7,0,531,186,11,0,16,4,8,0,46,50,270,381,59,19,3,10,30,2,1,66,0,4,2,0,220,5,65,14,3,9,28,3,4,95,0,9,2,13,40,31,6,2,0
20100424TBATOR0,TBA,18,TOR,1,6,17,12,98,60,102,1,0,5,6,17,1,0,468,168,10,1,20,8,2,0,44,49,374,519,86,24,1,11,32,6,2,87,0,3,1,0,295,7,98,41,5,23,70,5,2,122,0,4,4,6,107,105,29,5,1
20100418SDNARI0,ARI,12,SDN,0,-2,11,5,63,58,74,5,2,17,23,11,2,0,297,114,6,2,2,0,1,0,8,9,28,44,4,4,0,4,3,1,0,10,0,1,0,0,220,6,63,25,2,20,53,2,4,132,0,0,6,7,72,62,8,1,2
20100904LANSFN0,SFN,136,LAN,0,1,20,9,92,108,117,13,6,48,47,20,10,0,540,188,20,0,20,8,8,0,48,46,411,554,73,25,6,13,39,3,1,111,0,7,1,0,339,11,117,27,3,12,37,9,5,141,0,8,2,16,79,68,3,2,2
20100512KCACLE0,CLE,31,KCA,0,4,20,8,79,102,150,1,1,8,2,20,15,0,530,242,15,0,20,6,9,0,72,66,331,507,89,23,4,13,53,6,0,63,1,3,0,0,322,6,119,38,3,13,68,5,7,156,0,6,4,20,77,80,9,3,3
20100613TBAFLO0,TBA,63,FLO,1,-5,20,10,106,100,163,2,1,15,19,20,7,0,531,197,11,2,20,8,1,0,43,46,382,525,81,19,2,12,34,7,3,90,0,2,0,0,308,14,125,39,5,26,69,2,9,152,0,2,3,14,107,100,25,3,5
20100620WASCHA0,WAS,70,CHA,1,-3,20,6,78,95,131,2,0,1,3,20,22,0,531,206,23,0,20,3,8,0,66,60,350,527,90,25,3,12,45,2,5,45,0,0,0,0,320,4,109,24,2,17,42,7,6,156,1,7,4,12,73,67,14,5,2
20100929SFNARI0,SFN,158,ARI,1,2,20,13,78,39,126,16,11,79,69,20,4,0,538,189,8,1,20,10,8,0,54,52,380,541,90,18,7,12,36,4,4,131,0,7,2,0,322,2,90,24,4,24,51,5,5,142,0,7,3,20,76,72,1,2,0
20100723PHICOL0,PHI,96,COL,1,6,20,8,75,93,128,2,1,12,9,20,7,0,540,219,11,1,20,10,8,0,47,41,462,616,102,26,3,13,18,4,1,131,0,4,0,0,376,10,111,30,4,14,42,6,7,121,0,4,6,16,77,67,9,2,3
20100929WASPHI0,PHI,159,WAS,0,6,20,16,109,64,174,17,11,100,67,20,5,1,534,201,6,0,20,7,2,0,66,63,374,539,105,22,4,17,26,2,3,106,0,2,5,0,323,10,95,28,1,15,38,7,5,89,0,4,1,17,79,64,18,3,1
20100813WASARI0,ARI,117,WAS,0,-2,20,9,92,97,158,4,2,17,15,20,4,0,540,200,15,4,20,6,9,0,64,61,371,533,93,31,3,13,43,3,1,67,0,2,1,0,298,1,101,30,5,25,73,8,6,154,0,2,6,15,87,80,8,8,0
20100529NYACLE0,NYA,49,CLE,1,-2,20,9,99,94,163,1,1,8,2,20,8,0,519,197,10,2,20,11,4,0,53,46,398,539,70,24,2,14,39,4,4,123,0,2,1,0,314,5,132,34,3,20,60,2,9,119,0,4,4,14,98,93,7,2,2
20100811CINSLN0,SLN,113,CIN,0,5,20,12,102,86,131,14,9,80,52,20,5,0,556,259,10,1,20,13,5,0,34,33,412,539,74,20,3,10,34,1,2,128,0,2,1,0,362,6,135,37,1,18,57,7,2,106,0,10,6,20,100,84,9,10,3
20100424COLFLO1,COL,17,FLO,1,-3,16,8,76,63,107,0,0,0,0,16,4,0,434,173,11,4,3,1,1,0,9,9,52,74,7,4,1,3,10,0,1,18,0,1,0,0,296,5,97,44,4,22,55,6,7,135,0,4,3,16,90,78,4,6,0
20100617CINLAN0,LAN,66,CIN,0,-6,20,13,86,78,137,5,3,46,27,20,8,0,558,211,14,2,9,3,3,0,19,21,168,226,33,12,2,3,12,1,1,41,0,3,0,0,298,9,100,34,5,10,44,8,3,112,0,8,13,13,68,74,10,3,1
20100625TBAARI0,ARI,74,TBA,0,1,20,8,90,102,164,0,0,0,0,20,7,0,542,181,9,1,20,5,9,0,73,78,387,550,91,26,5,16,45,3,1,99,0,12,0,0,329,6,111,40,5,23,63,8,8,164,0,2,3,18,88,94,16,5,1
20100723ARISFN0,SFN,97,ARI,0,3,20,13,104,72,133,6,4,34,27,20,8,0,547,170,8,2,20,7,6,0,46,44,348,489,60,19,0,11,57,4,1,112,1,9,1,0,345,3,106,26,3,16,57,4,4,130,1,11,6,14,86,78,11,2,0
20100727CHASEA0,SEA,101,CHA,0,-11,20,6,58,84,134,7,1,16,32,20,8,2,552,211,17,1,20,2,10,0,73,71,315,482,74,33,1,20,40,7,1,44,0,6,0,0,337,5,99,30,0,14,57,8,6,154,0,4,3,12,59,55,10,4,2
20100926CHNSLN0,SLN,155,CHN,0,1,20,8,97,101,147,14,5,56,63,20,7,0,526,218,10,2,20,5,8,0,61,60,371,521,87,22,5,12,35,2,3,80,0,4,0,0,243,3,86,30,2,16,51,7,5,92,0,2,4,4,76,72,5,6,2
20100509TEXKCA0,KCA,32,TEX,0,-2,20,7,75,102,135,3,0,15,20,20,8,0,531,195,17,0,20,5,11,0,90,87,340,513,87,32,9,15,42,5,0,93,0,6,1,0,376,5,129,31,7,16,47,3,7,111,0,11,5,23,67,77,10,5,2
20100709DETMIN0,MIN,86,DET,0,-4,20,7,89,106,117,9,6,48,37,20,4,0,525,198,11,1,20,7,9,0,53,54,364,515,93,23,2,4,38,5,0,130,1,6,0,0,381,1,113,38,7,16,51,5,2,118,0,3,5,25,85,79,5,5,3
20100611BOSPHI0,BOS,63,PHI,1,10,20,13,109,74,153,3,2,14,8,20,1,0,537,186,8,2,20,9,5,0,61,59,381,551,97,28,5,13,45,3,0,78,0,1,1,0,368,6,113,51,2,24,65,3,5,122,0,4,6,23,89,95,6,0,0
20100920ANATEX0,ANA,150,TEX,1,3,20,10,64,65,121,12,5,48,46,20,3,0,571,191,20,2,20,8,9,0,44,44,406,538,65,26,1,13,31,0,0,144,0,5,3,0,377,5,81,32,4,20,48,4,3,147,0,5,2,16,69,69,13,4,0
20100702CHNCIN0,CHN,80,CIN,1,-12,20,7,63,85,129,7,2,30,40,20,17,0,544,195,21,0,20,7,7,0,50,52,419,567,78,22,1,18,39,4,3,133,0,5,0,0,341,6,97,29,3,15,41,3,7,132,0,17,5,19,52,63,3,6,0
20100412CLETEX0,TEX,7,CLE,0,2,6,3,28,22,38,0,0,0,0,6,3,0,162,54,3,0,20,5,8,0,55,46,321,464,61,9,3,17,50,5,4,133,0,6,1,0,296,10,120,29,3,13,37,1,4,140,0,8,3,11,83,71,13,6,2
20100517TEXANA0,ANA,40,TEX,0,-1,20,9,87,101,119,0,0,0,0,20,11,0,526,196,16,2,20,8,7,0,46,54,347,496,65,28,2,11,46,5,0,91,0,4,0,0,356,4,107,33,1,15,42,3,7,129,1,10,9,15,77,78,9,4,1
20100518DETCHA0,DET,39,CHA,1,-4,20,12,92,87,140,0,0,0,0,20,5,0,535,209,15,0,20,8,5,0,52,50,331,470,83,23,1,9,31,5,0,58,0,7,2,0,335,6,120,42,4,16,64,3,4,125,0,3,7,15,92,84,12,3,0
20100530SDNWAS0,SDN,50,WAS,1,1,20,11,69,68,157,2,1,7,7,20,1,0,559,228,7,1,20,11,5,0,48,36,362,511,86,20,3,11,40,2,4,83,0,8,0,0,282,4,90,19,4,9,56,14,4,154,0,7,4,5,56,57,18,5,0
20100718CHNPHI0,PHI,91,CHN,0,-5,20,10,94,82,118,5,2,19,25,20,4,0,543,210,12,1,20,11,7,0,41,36,471,622,100,26,3,11,20,3,1,134,0,4,0,0,367,9,116,30,5,16,47,5,8,122,0,3,6,15,92,71,8,4,2
20100724CHNSLN0,SLN,98,CHN,0,-1,20,11,93,73,125,4,2,16,12,20,6,0,533,228,12,1,6,3,2,0,17,18,94,143,32,5,0,3,15,0,0,21,2,1,2,0,328,5,84,34,4,23,47,9,4,80,1,8,5,15,87,82,10,4,2
20100607LANSLN0,LAN,58,SLN,1,8,20,13,77,79,125,0,0,0,0,20,10,0,555,214,17,2,3,1,0,0,5,3,42,57,6,1,1,2,2,2,1,6,0,1,0,0,304,6,100,36,10,15,44,7,3,98,0,3,8,13,85,94,11,6,1
20100803ATLNYN0,ATL,106,NYN,1,-1,20,10,82,72,181,9,4,20,20,20,6,0,539,208,14,1,20,8,9,0,61,60,353,508,89,22,3,11,34,4,7,78,1,3,0,0,317,4,117,39,2,17,58,7,7,137,0,8,5,17,77,83,7,3,0
20100623TEXPIT0,TEX,71,PIT,1,10,20,16,127,72,150,1,1,6,3,20,8,0,537,180,13,2,11,3,3,0,28,29,160,240,42,9,0,7,23,3,0,47,0,2,2,0,364,8,133,46,3,21,63,6,5,123,0,4,8,14,110,118,17,9,4
20100507TEXKCA0,KCA,30,TEX,0,-3,20,7,80,111,131,1,0,12,13,20,9,0,531,194,17,0,20,6,6,0,38,34,404,539,68,22,1,11,34,7,0,139,0,1,0,0,369,5,137,31,8,15,45,3,6,118,0,12,5,22,71,80,11,5,2
20100905PITWAS0,PIT,136,WAS,1,-7,20,6,73,116,128,5,1,19,30,20,2,0,514,191,10,2,20,4,15,0,84,81,297,467,93,19,3,16,38,9,3,69,1,6,1,0,278,10,86,37,5,22,55,1,7,174,0,9,3,13,72,82,10,2,0
20100918FLOCHN0,FLO,147,CHN,1,-2,20,9,96,106,152,4,2,10,10,20,12,0,533,195,17,1,20,9,7,0,52,46,368,525,86,21,3,6,42,3,3,96,0,5,2,0,296,5,88,36,10,21,65,3,8,182,0,5,11,8,91,84,7,3,1
20100626OAKPIT0,PIT,74,OAK,0,-5,20,3,72,119,126,1,0,4,14,20,12,0,518,223,18,1,9,1,4,0,31,35,142,214,33,11,1,11,16,1,2,24,0,0,1,0,305,3,101,43,5,9,49,3,2,131,0,5,5,13,62,65,16,6,2
20100918SEATEX0,SEA,148,TEX,1,-5,20,6,51,77,124,14,4,33,82,20,6,0,541,210,13,2,20,6,8,0,50,53,371,525,78,34,4,14,31,0,2,74,3,1,2,0,347,8,113,23,3,9,41,1,4,148,0,4,4,12,48,47,24,10,1
20100405ATLCHN0,ATL,1,CHN,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8,6,0,64,62,326,491,105,26,6,13,31,1,4,62,1,3,2,0,273,5,96,29,1,10,60,3,9,93,0,16,2,15,86,67,5,4,1
20100717PITHOU0,HOU,91,PIT,0,-6,20,11,76,75,158,7,7,38,15,20,11,0,526,209,17,1,20,6,9,0,70,67,309,469,82,22,2,15,44,6,2,107,0,6,4,0,321,1,95,29,4,15,57,3,1,108,0,7,0,12,63,64,14,4,2
20100517SDNSFN0,SDN,38,SFN,1,2,20,11,71,53,144,6,6,18,8,20,1,0,547,231,10,0,20,8,4,0,46,45,342,487,83,16,2,8,55,0,0,81,3,4,0,0,333,4,101,24,3,9,63,9,5,150,0,6,7,8,63,75,26,6,2
20100623BALFLO0,FLO,71,BAL,0,2,20,10,110,94,144,1,1,10,4,20,10,0,531,180,18,2,20,9,7,0,64,63,365,512,80,26,5,19,22,1,2,108,0,2,0,0,320,9,123,43,9,17,67,4,6,144,0,1,6,14,107,104,22,2,0
20100418ATLCOL0,ATL,12,COL,1,1,11,6,56,51,82,2,1,9,9,11,6,0,302,124,9,0,20,9,5,0,41,39,384,528,71,26,3,9,45,1,0,87,0,1,4,0,302,8,97,26,1,16,78,6,9,124,0,12,0,20,90,80,12,2,0
20100623SEACHN0,CHN,71,SEA,0,-7,20,7,76,88,139,1,0,0,2,20,17,0,525,180,18,0,20,5,8,0,61,56,332,493,95,27,0,10,27,2,4,84,0,2,1,0,325,7,103,36,3,20,63,5,6,145,0,2,10,19,82,72,9,4,0
20100411CHAMIN0,CHA,6,MIN,1,1,5,1,16,16,34,2,0,4,6,5,1,0,147,53,4,0,20,7,8,0,56,57,380,521,93,31,1,15,23,2,2,50,1,0,5,0,421,7,110,27,2,19,68,6,7,87,0,6,4,25,78,85,15,6,1
20100602BOSOAK0,BOS,54,OAK,1,2,20,13,106,72,144,1,1,9,4,20,5,0,541,184,7,2,18,7,8,0,58,60,281,430,66,29,1,12,50,3,1,79,0,11,1,0,351,8,112,35,2,28,84,2,3,135,0,3,6,17,105,108,3,0,0
20100607CINSFN0,SFN,56,CIN,0,1,20,10,76,84,129,0,0,0,0,20,7,0,540,176,7,0,20,8,4,0,39,39,373,513,72,21,0,8,50,2,5,92,0,4,0,0,298,5,104,42,1,15,51,3,3,132,0,12,8,15,73,70,10,4,0
20100405ANAMIN0,MIN,1,ANA,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11,3,0,47,50,357,499,75,22,2,13,34,3,1,94,0,1,1,0,350,4,115,34,5,20,81,14,8,117,0,9,8,15,100,104,10,4,2
20100530TBACHA0,CHA,50,TBA,0,3,20,9,84,92,131,6,2,16,38,20,4,0,531,199,12,0,20,10,7,0,58,62,379,527,67,24,2,14,45,5,0,127,1,1,1,0,416,5,110,41,0,18,53,6,7,86,0,4,3,10,83,78,12,7,4
20100409TEXSEA0,TEX,4,SEA,1,4,3,1,10,14,13,0,0,0,0,3,2,0,81,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,10,108,29,2,14,32,2,4,143,0,8,1,13,78,68,15,7,1
20100413DETKCA0,KCA,8,DET,0,-1,7,3,33,41,47,4,2,20,22,7,2,0,195,62,5,0,20,3,11,0,72,69,354,513,91,23,0,14,33,2,2,76,2,14,1,0,352,5,146,32,6,16,52,1,11,124,0,5,3,15,93,82,18,4,3
20100625OAKPIT0,PIT,73,OAK,0,-10,20,4,71,107,126,0,0,0,0,20,10,0,521,222,17,1,3,0,1,0,13,13,54,82,11,8,0,2,6,3,0,7,0,0,0,0,329,2,91,38,4,12,49,2,2,121,0,3,7,13,68,69,16,6,1
20100703SLNMIL0,SLN,81,MIL,1,-7,20,11,80,72,131,8,5,41,25,20,4,0,527,210,13,1,20,10,1,0,40,36,410,557,79,24,0,13,38,9,2,112,0,1,1,0,336,6,93,31,2,16,44,4,5,120,0,7,5,16,62,64,10,4,1
20100806CHNCIN0,CIN,110,CHN,0,3,20,12,99,66,131,10,7,67,36,20,9,0,531,182,8,0,20,11,6,0,58,60,402,550,75,24,0,16,41,4,4,62,0,0,0,0,345,2,111,30,3,19,58,3,8,138,0,7,4,8,89,86,7,4,1
20100903BALTBA0,TBA,134,BAL,0,3,20,13,90,81,136,12,9,67,45,20,3,0,531,163,10,0,20,8,6,0,55,57,382,525,74,21,3,18,35,5,1,91,2,8,0,0,297,5,91,32,5,25,79,7,4,151,0,3,14,10,95,101,12,7,5
20100909TORTEX0,TEX,140,TOR,0,2,20,9,82,95,129,9,2,37,57,20,7,0,518,179,12,0,20,6,11,0,59,59,375,534,78,26,1,15,38,4,0,116,0,7,1,0,365,4,132,35,4,19,47,4,1,109,0,2,9,21,84,87,10,4,4
20100914BALTOR0,BAL,145,TOR,1,8,20,12,83,79,131,13,1,27,73,20,5,0,535,183,9,1,17,5,6,0,52,52,283,425,68,23,2,9,44,3,3,47,0,5,7,0,335,9,115,31,2,14,47,6,7,141,0,2,7,20,79,72,6,1,0
20100704PITPHI0,PIT,82,PHI,1,3,20,6,61,102,128,5,3,13,27,20,15,0,518,220,21,1,20,4,7,0,58,58,326,464,73,30,5,17,26,2,2,50,1,0,1,0,315,5,96,25,3,8,47,1,1,155,0,5,4,15,59,47,15,6,1
20100913CINARI0,ARI,144,CIN,0,-5,20,9,84,81,133,3,0,14,26,20,11,0,530,188,10,0,13,6,3,0,26,26,238,325,45,17,1,11,22,0,0,42,0,0,0,0,308,2,91,41,6,9,47,7,2,154,0,7,3,11,64,65,3,3,1
20100917CHADET0,DET,147,CHA,0,7,20,9,103,88,170,15,7,70,77,20,8,0,560,206,14,1,20,9,6,0,37,36,399,533,81,16,4,7,46,3,1,136,0,6,0,0,365,16,137,36,6,20,59,13,4,140,0,5,8,13,115,104,9,0,0
20100607TEXSEA0,SEA,57,TEX,0,2,20,8,83,99,137,6,1,12,29,20,10,0,538,167,13,2,20,11,6,0,54,49,418,566,84,38,2,8,14,2,0,128,0,2,0,0,335,1,134,28,3,9,58,3,5,129,0,3,5,13,73,67,22,4,0
20100502SLNCIN0,SLN,25,CIN,1,6,20,13,88,61,155,5,3,26,17,20,9,0,562,240,10,0,20,13,1,0,39,37,420,560,94,19,0,8,34,6,1,111,0,1,2,0,324,6,103,35,3,20,60,16,5,134,1,8,4,15,77,88,9,5,1
20100628MILHOU0,MIL,76,HOU,1,-4,20,12,96,71,147,3,2,10,9,20,3,0,541,200,9,0,20,9,5,0,61,58,316,497,87,28,0,13,48,0,4,95,1,7,0,0,322,7,96,45,0,24,56,5,11,145,1,5,3,8,87,82,5,4,0
20100821KCACHA1,KCA,122,CHA,1,1,20,9,63,82,130,12,5,46,64,20,7,0,529,214,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,5,127,24,1,12,43,6,2,93,0,3,7,20,61,55,13,4,0
20100423OAKCLE0,OAK,18,CLE,1,10,17,10,70,59,109,0,0,0,0,17,7,0,454,173,13,2,3,1,0,0,7,5,56,78,14,1,0,1,6,1,0,13,0,2,0,0,348,4,104,33,2,9,61,3,7,129,0,6,9,16,62,70,11,4,2
20100718BOSTEX0,TEX,92,BOS,0,2,20,9,96,83,158,6,3,33,24,20,4,0,541,191,13,0,18,7,5,0,43,42,339,474,60,18,1,7,55,8,0,82,1,4,0,0,383,13,143,36,3,23,61,5,6,100,0,3,7,14,103,96,14,4,3
20100412SDNATL0,ATL,7,SDN,0,-15,6,3,33,22,50,0,0,0,0,6,5,0,170,75,5,0,20,9,5,0,39,34,398,538,72,24,2,10,46,1,0,92,2,1,4,0,295,8,90,29,1,15,78,4,11,119,0,12,2,17,94,75,7,4,0
20100629FLONYN0,FLO,77,NYN,1,1,20,8,105,100,141,11,7,57,50,20,10,0,531,175,17,2,20,6,9,0,62,53,299,457,77,27,1,9,43,6,2,64,1,2,2,0,308,7,116,36,5,17,65,4,6,139,0,6,6,14,98,92,19,2,1
20100408ANAMIN0,MIN,4,ANA,0,9,3,2,12,11,18,3,2,12,11,3,0,0,78,29,0,0,16,10,3,0,49,49,272,394,73,24,1,15,14,5,1,75,0,3,0,0,351,6,104,33,4,24,73,11,8,131,0,5,9,19,89,92,5,2,3
20100824TORNYA0,NYA,126,TOR,0,6,20,11,96,71,140,10,4,41,47,20,3,0,532,184,10,1,8,4,2,0,23,23,131,187,34,8,0,10,12,2,1,22,0,0,1,0,286,7,100,26,4,23,63,3,6,145,0,0,6,19,84,78,8,2,2
20100701BALOAK0,BAL,78,OAK,1,-7,20,8,87,117,160,9,3,37,41,20,5,0,530,211,16,0,4,2,1,0,16,14,61,94,10,7,1,2,10,1,2,11,0,0,1,0,317,4,126,30,0,15,32,4,3,102,1,7,4,13,67,67,11,1,0
20100604NYNFLO0,NYN,55,FLO,1,1,20,9,89,91,136,7,1,30,37,20,6,1,520,197,7,0,4,3,0,0,9,9,72,104,21,1,0,3,11,0,0,16,0,0,0,0,270,6,98,36,3,16,38,8,5,110,0,3,8,10,81,78,21,3,0
20100518ATLNYN0,NYN,40,ATL,0,-1,20,9,95,99,131,4,4,12,5,20,8,1,533,179,12,1,20,8,7,0,51,49,400,554,85,26,2,14,32,1,2,92,0,0,0,0,285,9,93,28,6,11,53,6,4,124,0,10,8,13,68,70,19,4,0
20100825MILLAN0,MIL,126,LAN,1,-1,20,11,106,100,146,4,2,28,21,20,7,0,536,174,11,2,20,8,7,0,69,68,374,551,82,22,4,18,50,7,4,80,0,1,0,0,297,8,120,41,6,17,54,3,6,146,0,3,9,22,107,92,6,3,0
20100721ARINYN0,NYN,95,ARI,0,-1,20,7,68,87,136,2,0,4,16,20,3,0,521,201,7,0,20,7,5,0,45,47,349,500,79,31,0,10,39,6,1,90,0,2,0,0,340,10,112,29,10,16,47,6,4,125,0,5,6,9,77,79,14,4,4
20100808PITCOL0,COL,111,PIT,0,4,20,8,96,96,163,6,2,27,29,20,5,0,520,173,12,1,3,0,1,0,12,10,38,61,10,3,0,2,8,0,0,10,0,1,0,0,299,2,108,34,7,27,64,5,12,127,0,1,5,10,97,90,11,3,1
20100623OAKCIN0,CIN,73,OAK,0,3,20,9,79,89,150,2,2,10,6,20,3,0,537,210,5,0,20,9,3,0,51,54,355,503,68,31,1,12,38,9,2,100,1,5,1,0,360,10,129,35,7,24,38,4,9,131,0,7,6,10,94,86,10,6,0
20100625ANACOL0,ANA,76,COL,1,-1,20,14,107,90,138,0,0,0,0,20,7,0,531,181,12,3,20,9,6,0,43,44,376,509,73,23,1,14,32,0,0,127,0,3,1,0,329,11,113,39,1,18,60,2,5,132,0,8,6,17,93,90,8,10,5
20100411ANAOAK0,OAK,7,ANA,0,5,6,4,30,21,47,2,1,13,8,6,4,0,163,58,8,1,20,7,7,0,56,54,373,533,81,39,1,7,36,2,2,81,1,1,2,0,358,4,123,41,5,11,67,2,7,118,0,0,9,16,86,101,11,3,2
