gid,team,gameNumber,opp,home,spread,n,wins,scored,allowed,lob,n_vs,wins_vs,scored_vs,allowed_vs,dn,dUR,dTUR,dP,dA,dE,dPB,pn,pW,pL,pSV,pR,pER,pIP,pBF,pS,pD,pT,pHR,pBB,pHBP,pIBB,pK,pBK,pWP,pPO,pGDP,bO,bE,bS,bD,bT,bHR,bBB,bIBB,bHBP,bK,bI,bSH,bSF,bGDP,bR,bRBI,bSB,bCS,bPO
20160715PHINYN0,PHI,91,NYN,1,-2,70,32,262,324,421,6,3,16,29,70,25,0,1847,674,50,4,45,15,18,0,125,121,755,1073,136,70,7,38,67,10,3,214,0,8,0,0,1000,16,358,95,16,66,120,14,15,456,0,22,14,41,236,232,31,20,10
20160904MINCHA0,MIN,137,CHA,1,-2,70,31,373,386,464,15,5,60,75,70,32,2,1861,731,59,3,1,0,0,0,4,4,6,14,1,2,1,2,3,0,0,2,0,0,0,0,1041,26,350,122,22,89,177,12,14,560,0,13,25,42,323,313,33,5,4
20160508CHAMIN0,CHA,32,MIN,1,2,31,21,128,96,217,5,5,27,8,31,9,0,828,295,16,1,38,13,11,0,84,83,735,1010,169,55,7,17,48,8,4,214,0,9,2,0,1240,25,425,128,13,71,197,16,28,506,0,8,24,45,316,282,33,19,3
20160601TORNYA0,TOR,55,NYA,1,7,54,28,225,217,357,8,6,32,21,54,20,0,1460,583,30,12,21,9,5,0,49,50,395,551,76,25,1,12,59,3,1,100,0,9,1,0,1058,20,321,122,5,96,233,6,24,498,1,4,10,57,305,312,23,8,4
20160608BALKCA0,KCA,59,BAL,0,-4,58,30,224,244,383,5,2,15,24,58,15,0,1520,512,30,2,45,18,14,0,115,112,816,1161,192,47,4,24,95,9,2,211,0,6,0,0,1056,17,386,101,16,52,122,7,16,415,0,14,10,48,242,230,54,12,5
20160723SLNLAN0,LAN,99,SLN,0,5,70,40,298,253,467,4,2,18,16,70,11,0,1915,607,28,4,19,8,7,0,39,39,324,437,63,14,1,11,29,5,3,112,0,3,1,0,962,24,312,101,5,76,191,15,18,431,0,7,13,48,255,235,15,9,5
20160817ANASEA0,SEA,119,ANA,0,1,70,35,323,325,469,11,6,55,49,70,18,0,1895,682,40,7,2,0,2,0,9,11,18,35,7,1,1,3,4,1,0,2,0,1,0,0,1061,14,382,101,7,94,193,14,24,523,0,7,13,66,303,279,23,11,2
20160824SEANYA0,SEA,126,NYA,1,-5,70,36,302,303,469,5,3,21,17,70,15,0,1901,677,38,7,45,23,13,0,116,117,860,1168,183,57,2,40,51,4,4,226,0,4,0,0,1176,15,408,103,11,78,187,9,28,481,1,11,17,63,315,256,27,15,2
20160929WASARI0,ARI,159,WAS,0,-2,70,28,332,427,465,6,2,27,40,70,42,0,1867,677,46,13,54,13,26,0,140,140,892,1298,197,62,11,31,109,14,7,334,0,10,2,0,888,30,292,105,18,58,136,16,17,448,0,14,12,34,248,220,56,9,5
20160624ANAOAK0,OAK,73,ANA,0,3,70,30,274,337,443,7,2,15,29,70,17,0,1851,707,48,6,8,0,5,0,26,28,105,177,30,13,0,7,17,5,2,20,0,1,0,0,1175,17,386,103,10,68,157,7,19,436,0,2,15,48,263,247,21,6,4
20160412OAKANA0,ANA,8,OAK,0,1,7,3,16,31,40,1,1,4,1,7,3,0,189,54,5,0,33,9,9,0,79,74,549,786,89,36,3,30,68,9,5,166,4,1,2,0,1021,16,336,80,10,56,176,13,16,362,0,7,13,43,213,204,13,7,6
20160520MINTOR0,TOR,44,MIN,0,6,43,20,171,175,286,1,1,3,2,43,18,0,1163,473,25,10,19,8,5,0,43,45,354,496,67,22,0,12,57,3,1,87,0,9,1,0,1053,15,318,108,6,94,260,9,23,553,0,6,16,65,311,317,16,5,5
20160809WASCLE0,WAS,112,CLE,1,-2,70,41,345,258,458,2,1,10,8,70,16,1,1901,617,30,7,56,26,18,0,122,121,1156,1509,166,61,5,51,69,9,3,474,1,12,0,0,1003,12,339,92,15,70,173,17,24,399,0,17,21,31,269,269,39,19,3
20160823CINTEX0,CIN,125,TEX,1,3,70,34,329,347,467,2,1,12,8,70,28,1,1907,672,39,4,26,9,7,0,63,67,457,629,76,26,3,21,53,6,2,124,1,3,0,0,893,15,346,96,12,62,172,15,20,425,0,19,13,43,285,247,79,17,7
20160421CINCHN0,CHN,16,CIN,0,16,15,11,81,37,110,3,3,22,6,15,4,0,401,166,8,1,36,25,6,0,53,48,753,949,114,35,4,12,48,6,2,256,0,6,2,0,960,22,340,113,14,68,230,19,25,550,1,6,14,29,298,268,31,9,4
20160622CLETBA0,CLE,71,TBA,1,5,70,40,333,271,457,5,4,24,10,70,18,1,1887,703,40,5,40,14,14,0,107,112,717,1005,132,41,5,28,98,7,2,223,1,7,2,0,1059,22,342,115,12,77,210,9,9,446,0,12,19,51,304,287,39,11,7
20160922NYNPHI0,NYN,153,PHI,1,1,70,35,279,286,476,12,7,63,33,70,20,1,1883,646,38,4,6,4,1,0,7,9,110,147,19,6,1,4,8,2,2,23,0,0,0,0,963,13,290,84,8,67,165,17,20,408,0,7,22,47,249,206,31,7,4
20160903KCADET0,KCA,135,DET,1,3,70,35,301,300,443,14,9,77,50,70,13,0,1898,662,44,2,54,22,17,0,142,146,939,1338,206,48,7,35,117,15,1,271,1,18,5,0,1142,23,394,101,14,63,146,10,23,476,0,21,10,54,264,254,47,13,5
20160806DETNYN0,NYN,110,DET,0,-1,70,34,250,268,475,1,0,3,4,70,22,0,1869,661,46,2,14,2,5,0,36,38,228,319,39,18,2,9,31,4,3,54,1,1,1,0,946,14,293,82,7,76,151,11,13,408,0,4,14,45,205,231,11,4,1
20160628ARIPHI0,ARI,80,PHI,1,-1,70,33,318,335,498,5,4,22,13,70,18,0,1893,758,43,4,48,29,6,0,83,84,990,1282,172,45,7,26,60,5,1,289,0,7,3,0,983,13,352,97,13,66,176,14,16,489,1,14,16,49,252,253,49,18,6
20160427SFNSDN0,SFN,23,SDN,1,4,22,11,105,93,151,2,2,6,4,22,5,0,591,234,10,1,36,13,14,0,122,127,723,1021,172,42,9,31,57,12,0,182,0,5,0,0,1060,15,371,114,9,57,175,14,14,359,0,3,17,60,277,257,43,13,2
20160726SFNCIN0,CIN,100,SFN,0,-2,70,27,312,404,422,4,2,21,21,70,32,1,1905,709,49,5,6,0,4,0,30,23,92,146,25,7,0,9,11,2,1,34,2,1,0,0,1001,12,303,106,11,90,161,12,20,456,1,12,13,42,309,271,49,21,3
20160515CLEMIN0,CLE,34,MIN,1,-4,33,17,142,130,204,5,2,24,27,33,4,0,896,327,16,1,33,13,12,0,89,95,575,808,102,31,4,25,85,5,1,183,1,7,1,0,880,16,289,109,14,59,176,9,11,390,0,14,8,50,248,233,29,13,3
20160413TBACLE0,TBA,8,CLE,1,-3,7,3,23,27,41,1,1,5,1,7,2,0,183,62,2,0,13,5,3,0,29,28,220,302,36,14,0,14,21,1,0,82,0,3,0,0,1026,16,338,109,12,73,149,5,32,409,1,6,19,36,248,233,37,24,6
20160404TEXSEA0,TEX,1,SEA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,13,8,0,87,86,637,880,131,35,2,22,59,10,3,215,4,9,2,0,1184,26,418,123,20,85,227,11,34,484,0,17,26,42,356,363,40,18,8
20160725HOUNYA0,NYA,99,HOU,0,1,70,39,303,307,466,3,2,27,16,70,18,1,1857,659,40,5,46,16,19,0,139,140,801,1130,178,64,10,39,50,7,0,283,0,6,1,0,1107,22,358,103,7,65,151,8,14,380,9,8,16,51,251,248,24,9,3
20160808TORTBA0,TBA,111,TOR,0,-2,70,25,270,330,467,10,6,51,36,70,25,0,1851,620,49,5,51,15,14,0,114,117,902,1237,164,58,10,36,81,3,2,271,2,8,4,0,984,17,322,106,20,88,155,7,21,571,0,9,16,29,274,275,37,15,9
20160519ANALAN0,ANA,41,LAN,1,3,40,18,158,177,249,3,2,16,12,40,13,0,1064,353,24,2,10,2,3,0,25,26,172,241,37,9,0,9,17,0,0,48,0,0,0,0,1039,11,356,88,10,57,166,12,13,352,2,14,16,50,248,237,19,11,6
20160521SLNARI0,SLN,43,ARI,1,4,42,22,235,184,309,5,2,33,32,42,19,0,1117,452,37,3,38,13,13,0,106,104,721,984,146,43,4,29,56,6,5,149,2,6,3,0,991,23,319,125,15,74,176,11,18,444,0,7,16,42,261,306,12,8,5
20160602ATLSFN0,ATL,53,SFN,1,-6,52,16,166,241,362,3,2,10,11,52,17,0,1418,509,38,6,6,0,3,0,19,20,81,123,24,7,1,1,12,1,2,13,0,0,0,0,854,21,316,68,9,40,116,9,16,357,0,10,10,40,167,159,23,17,3
20160628WASNYN0,NYN,76,WAS,0,-5,70,38,260,251,472,7,3,21,35,70,15,0,1873,649,38,0,44,17,17,0,107,101,824,1120,173,46,7,26,56,6,3,257,0,8,1,0,997,11,324,95,6,76,144,14,24,407,0,5,8,56,223,216,5,8,1
20160506CLEKCA0,CLE,26,KCA,1,6,25,13,112,94,156,0,0,0,0,25,2,0,664,234,13,1,35,16,12,0,79,79,645,874,108,30,8,24,66,8,2,229,4,4,2,0,1223,24,397,150,19,79,196,13,19,525,0,9,17,55,333,331,52,21,5
20160424WASMIN0,MIN,19,WAS,0,-1,18,5,57,77,141,2,0,4,10,18,10,0,466,175,12,1,10,5,1,0,18,20,174,242,38,12,2,4,20,0,0,53,0,1,0,0,780,10,242,93,18,54,138,8,11,440,0,10,11,25,211,185,24,10,5
20160510SEATBA0,SEA,33,TBA,1,2,32,19,140,111,217,1,1,5,2,32,14,0,861,319,21,0,38,13,13,0,113,116,695,987,157,58,6,22,72,5,0,175,1,11,4,0,924,24,316,82,7,86,165,9,23,463,0,8,13,52,244,254,26,14,3
20160415MINANA0,MIN,10,ANA,1,1,9,0,14,36,70,0,0,0,0,9,5,0,232,81,6,0,24,9,6,0,59,58,397,560,85,26,2,19,36,1,1,93,0,3,0,0,891,13,286,100,18,56,157,13,14,439,0,10,12,39,220,227,14,8,3
20160705SLNPIT0,SLN,83,PIT,1,-3,70,36,342,297,492,10,4,44,44,70,24,0,1873,778,51,5,46,16,16,0,130,124,870,1190,184,52,4,36,60,7,6,182,2,8,4,0,1105,23,357,123,13,77,197,12,22,413,0,11,15,44,290,296,10,11,3
20160725CHACHN0,CHN,98,CHA,0,-1,70,38,330,276,512,0,0,0,0,70,19,0,1894,663,46,6,52,34,10,0,85,80,1051,1361,167,47,6,17,89,9,3,365,0,13,4,0,1062,21,374,126,10,91,247,22,47,537,0,2,13,48,335,326,37,17,3
20160615ATLCIN0,ATL,65,CIN,1,1,64,18,201,314,455,2,0,9,12,64,18,0,1728,622,44,6,18,4,12,0,68,66,271,413,64,31,0,17,33,3,1,64,0,2,2,0,1041,28,357,86,13,36,167,18,25,400,0,18,17,43,199,183,36,19,4
20160921PHICHA0,PHI,152,CHA,1,5,70,32,278,337,470,3,2,13,18,70,20,2,1880,640,32,6,38,13,17,0,95,90,694,952,128,48,9,31,51,8,2,197,2,7,2,0,914,25,310,84,12,70,148,9,21,460,0,8,9,46,232,234,40,17,7
20160729MILPIT0,PIT,101,MIL,0,-2,70,36,319,319,470,6,4,31,25,70,20,2,1889,768,31,8,1,0,0,0,2,1,12,18,4,0,0,0,2,0,0,5,0,0,0,0,1065,20,396,109,17,56,159,15,37,457,0,4,15,51,285,261,58,22,3
20160404BALMIN0,MIN,1,BAL,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,5,0,48,48,324,457,65,25,2,12,34,4,2,82,0,3,1,0,965,18,289,110,20,63,171,8,10,492,0,9,15,47,252,248,14,8,3
20160630OAKSFN0,OAK,79,SFN,1,-6,70,31,307,351,438,3,3,28,15,70,18,0,1847,699,46,6,1,1,0,0,3,3,17,26,3,1,0,3,2,0,0,3,0,0,0,0,1236,28,391,122,14,65,178,8,16,408,0,4,17,51,296,278,26,9,3
20160708MIACIN0,MIA,86,CIN,1,2,70,39,301,297,538,0,0,0,0,70,16,0,1862,650,33,4,27,16,5,0,52,51,495,660,97,22,3,11,42,5,3,225,0,7,0,0,956,23,399,97,17,55,148,12,23,405,1,9,14,45,245,237,9,7,2
20160513KCAATL0,ATL,34,KCA,0,-4,33,8,101,164,227,0,0,0,0,33,13,0,891,309,27,3,40,11,11,0,104,106,726,1018,149,41,3,32,83,10,4,210,0,7,7,0,1085,34,399,107,5,40,163,16,20,427,1,10,16,48,223,215,28,18,3
20160612SFNLAN0,LAN,64,SFN,0,-1,63,33,264,227,420,9,4,37,41,63,15,0,1701,586,29,7,3,0,1,0,10,9,35,56,9,4,0,3,6,0,0,14,0,1,0,0,1073,27,348,104,9,72,214,13,23,436,0,7,12,57,284,257,22,10,4
20160917SFNSLN0,SLN,148,SFN,0,1,70,36,302,317,465,5,2,18,26,70,29,0,1889,767,41,4,57,20,20,0,168,162,1063,1468,239,71,6,42,69,10,6,234,2,11,8,0,1090,21,328,128,16,89,176,11,29,540,0,8,15,40,285,287,16,14,3
20160603BOSTOR0,BOS,55,TOR,1,-3,54,32,324,253,395,10,5,50,48,54,16,0,1448,472,27,21,43,25,6,0,103,99,867,1179,171,54,7,24,63,7,2,304,0,7,1,0,1122,20,421,163,19,88,198,17,16,474,0,3,12,51,387,370,36,11,3
20160930ANAHOU0,HOU,160,ANA,0,-6,70,35,318,315,448,16,12,87,62,70,15,0,1888,670,35,11,5,0,1,0,7,8,75,98,3,11,0,3,9,1,0,19,0,1,0,0,890,24,300,107,9,56,154,11,13,459,0,12,8,47,242,228,25,20,2
20160814CHNSLN0,SLN,118,CHN,0,2,70,37,319,298,477,12,6,48,62,70,21,0,1898,796,42,5,53,19,19,0,158,153,993,1368,216,69,5,40,65,9,6,215,2,10,8,0,1059,24,305,115,11,85,198,12,19,513,0,8,13,52,280,278,7,11,3
20160624CHATOR0,TOR,75,CHA,0,-1,70,38,329,293,458,3,0,6,21,70,24,0,1889,749,34,16,25,12,5,0,58,59,472,661,93,30,1,16,67,3,1,131,0,9,1,0,1031,20,332,126,8,93,204,4,29,525,1,10,15,53,313,317,25,9,7
20160818ANASEA0,SEA,120,ANA,0,-2,70,36,323,323,475,12,7,59,52,70,18,0,1895,686,40,7,44,23,12,0,113,115,839,1141,178,57,2,39,50,4,4,224,0,4,0,0,1145,15,401,95,9,94,191,14,38,496,1,15,15,59,325,289,21,13,3
20160918TEXOAK0,OAK,149,TEX,0,3,70,30,281,327,453,15,7,88,73,70,19,1,1865,679,38,3,13,1,8,0,43,44,200,305,58,16,2,10,25,3,0,42,0,5,1,0,875,22,287,93,5,69,141,3,13,397,0,4,11,45,238,235,9,6,0
20160829COLLAN0,LAN,131,COL,0,-7,70,41,328,297,487,12,7,50,51,70,14,0,1898,620,30,4,25,13,7,0,52,53,425,571,82,17,1,17,35,7,4,142,0,6,1,0,983,20,333,110,5,82,180,15,16,429,0,9,9,38,292,255,17,10,3
20160924MIAATL0,ATL,155,MIA,0,-2,70,35,330,360,520,17,11,90,72,70,28,0,1868,686,44,8,13,1,6,0,50,52,182,281,43,13,4,12,27,5,3,36,0,0,0,0,962,11,346,125,7,68,164,31,17,415,1,8,18,57,290,268,17,9,5
20160531COLCIN0,COL,51,CIN,1,13,50,23,246,268,331,4,1,21,22,50,14,0,1332,535,25,3,16,2,4,0,48,51,240,352,60,22,2,7,25,4,2,85,0,4,1,0,968,19,323,97,20,63,123,16,5,375,0,12,13,37,277,255,38,19,5
20160618SLNTEX0,SLN,67,TEX,1,-1,66,35,353,286,463,1,0,0,1,66,22,0,1763,721,51,4,41,21,11,0,87,88,750,1036,161,38,4,19,80,12,4,243,1,14,4,0,1103,27,358,127,14,58,185,14,28,410,0,12,17,51,276,283,13,11,3
20160622NYACOL0,COL,71,NYA,0,-1,70,34,354,359,464,3,3,27,17,70,24,0,1856,768,44,5,20,4,5,0,58,58,318,454,72,24,2,12,31,5,2,112,0,5,1,0,1103,25,410,129,25,97,204,18,17,528,0,13,12,52,350,318,35,20,6
20160906SDNBOS0,SDN,138,BOS,1,-4,70,30,314,340,406,1,1,2,1,70,27,0,1843,707,51,5,9,2,4,0,28,25,126,193,27,9,1,10,21,2,0,32,1,2,0,0,791,11,236,74,14,61,170,11,22,447,0,7,10,31,234,200,53,14,5
20160913SLNCHN0,SLN,144,CHN,1,2,70,37,317,313,475,14,7,55,70,70,25,0,1901,780,44,4,48,20,18,0,110,118,878,1213,191,56,1,28,80,10,3,236,0,12,2,0,1080,22,338,138,12,93,178,11,22,532,0,11,16,40,294,305,11,12,2
20160513NYACHA0,CHA,36,NYA,0,6,35,23,155,120,248,0,0,0,0,35,9,0,939,333,16,1,38,20,11,0,93,89,777,1043,148,37,3,26,52,16,0,321,0,7,1,0,1200,24,426,120,14,68,227,15,28,539,0,8,18,49,320,277,31,19,4
20160806HOUTEX0,TEX,111,HOU,0,1,70,41,328,333,429,11,9,45,33,70,26,0,1851,722,47,3,6,3,2,0,15,14,106,148,21,3,2,3,15,3,0,23,0,3,0,0,1203,21,457,111,12,117,174,14,24,496,0,3,18,55,357,366,37,16,4
20160515LANSLN0,LAN,38,SLN,1,-3,37,20,159,136,258,2,2,13,7,37,11,0,990,363,20,4,39,13,15,0,97,101,687,973,180,34,6,19,69,6,4,176,1,9,8,0,1060,20,353,101,10,63,216,12,29,488,0,14,17,53,264,256,25,8,3
20160430SLNWAS0,SLN,24,WAS,1,-5,23,12,141,97,174,1,0,4,5,23,9,0,610,244,21,3,24,11,7,0,42,44,464,613,97,20,1,6,40,3,1,126,0,5,1,0,919,21,293,101,14,42,167,14,30,407,0,8,17,39,205,219,14,10,1
20160831COLLAN2,LAN,133,COL,0,2,70,40,326,309,493,14,7,51,66,70,14,0,1892,625,29,4,29,8,14,0,93,92,432,639,98,40,1,22,50,4,3,126,0,6,2,0,983,17,333,115,5,89,174,15,18,436,0,9,9,36,290,275,14,8,3
20160425ATLBOS0,ATL,19,BOS,1,-1,18,4,61,92,129,0,0,0,0,18,7,0,486,160,16,1,37,11,10,0,101,104,669,941,142,36,3,31,77,9,4,188,0,6,7,0,966,18,336,88,4,38,121,19,18,320,0,20,7,55,180,181,8,7,1
20160828HOUTBA0,HOU,130,TBA,1,-6,70,40,333,274,471,5,3,18,18,70,13,0,1885,689,28,11,40,16,15,0,104,105,717,1015,166,47,6,30,64,9,4,149,0,9,5,0,847,26,286,110,11,61,182,7,21,440,0,10,11,40,270,243,33,17,2
20160725SFNCIN0,SFN,99,CIN,1,-2,70,43,305,262,498,3,2,16,14,70,21,6,1899,705,47,3,38,13,14,0,99,101,631,880,122,49,14,24,53,4,2,156,2,5,4,0,952,12,335,99,16,46,173,13,12,379,1,11,12,38,234,236,24,10,1
20160812MINKCA0,MIN,116,KCA,1,-4,70,35,370,367,492,6,1,21,37,70,31,0,1875,738,55,2,47,15,17,0,128,130,845,1201,197,56,2,30,87,9,8,206,0,11,3,0,1056,22,355,124,19,90,199,13,16,514,0,9,18,42,321,316,21,4,4
20160503BALNYA0,BAL,25,NYA,1,3,24,14,109,93,152,0,0,0,0,24,5,0,630,234,11,0,36,13,12,0,90,105,594,840,121,50,3,21,71,6,1,144,0,7,1,0,991,13,335,93,3,106,188,14,20,583,0,3,9,49,278,296,12,7,4
20160423KCABAL0,BAL,16,KCA,0,5,15,10,72,58,94,1,0,2,4,15,4,0,396,150,7,0,5,1,2,0,11,12,75,105,15,10,0,1,8,1,1,10,0,0,0,0,901,14,319,102,0,96,156,7,17,479,0,2,12,44,264,256,10,7,2
20160525SFNSDN0,SFN,49,SDN,1,1,48,29,207,194,347,8,8,38,18,48,12,6,1308,505,20,3,28,9,11,0,79,82,457,649,94,36,11,20,40,3,2,114,1,4,2,0,907,12,334,77,18,40,165,21,11,323,0,7,13,40,235,201,37,19,1
20160813TORHOU0,HOU,117,TOR,0,-2,70,43,336,251,486,5,2,10,13,70,13,0,1920,695,26,9,55,26,16,0,150,155,997,1421,249,69,8,36,86,12,3,298,0,11,1,0,763,26,269,87,12,62,146,12,19,341,0,8,11,35,224,229,28,14,4
20160821ANANYA0,NYA,123,ANA,0,-2,70,39,317,313,468,6,6,41,15,70,14,0,1860,644,38,4,5,2,2,0,15,15,72,103,12,6,0,8,7,0,0,32,0,0,0,0,1112,16,373,99,9,68,175,7,17,462,5,7,16,38,276,244,24,9,5
20160614SLNHOU0,SLN,64,HOU,1,-3,63,35,350,276,446,0,0,0,0,63,20,0,1682,684,50,4,32,14,11,0,64,65,597,808,135,27,1,11,54,5,1,158,0,6,1,0,974,26,321,116,11,70,197,15,24,421,0,10,9,50,266,281,7,12,2
20160822BALWAS0,BAL,124,WAS,1,1,70,36,330,330,447,0,0,0,0,70,15,0,1845,669,27,2,7,4,3,0,16,15,111,149,15,6,0,8,10,1,0,38,0,0,0,0,1175,17,400,115,2,119,172,9,16,523,0,1,19,52,331,332,5,2,2
20160813MINKCA0,KCA,116,MIN,0,-2,70,32,274,327,452,7,6,44,24,70,13,0,1861,654,42,2,15,2,8,0,53,52,234,360,73,19,3,12,20,4,4,58,0,1,2,0,1078,17,426,96,9,61,127,10,22,495,0,15,11,62,241,254,33,8,4
20160727TEXOAK0,OAK,102,TEX,0,2,70,32,302,357,439,9,5,57,44,70,15,0,1870,703,40,4,13,3,5,0,37,39,225,320,50,17,1,10,19,2,1,62,0,3,0,0,1142,30,365,110,12,74,174,9,13,389,0,3,19,56,270,279,21,9,0
20160415NYASEA0,NYA,9,SEA,1,-6,8,4,42,37,50,0,0,0,0,8,4,0,207,75,4,0,12,5,4,0,24,23,202,279,40,14,0,9,22,2,0,61,1,2,1,0,1258,17,378,106,8,86,210,9,29,474,4,11,25,43,314,328,22,12,3
20160803HOUTOR0,HOU,107,TOR,1,-2,70,42,326,263,476,2,1,3,3,70,13,0,1934,704,25,8,53,26,14,0,144,149,958,1366,239,67,7,33,84,12,3,282,0,11,1,0,1053,35,345,101,12,88,175,13,28,534,0,10,16,39,283,287,44,20,4
20160411CHNCIN0,CHN,7,CIN,1,2,6,5,42,15,49,0,0,0,0,6,0,0,161,68,2,0,33,12,12,0,81,77,636,853,122,43,6,16,47,7,0,211,0,8,5,0,941,22,343,119,14,68,227,23,23,534,2,9,12,30,306,264,34,10,5
20160406TBATOR0,TBA,4,TOR,1,2,3,1,9,12,19,3,1,9,12,3,2,0,81,17,2,0,12,3,4,0,39,38,189,278,49,15,1,9,22,4,1,46,0,6,0,0,948,14,307,98,16,73,139,4,39,447,0,5,18,37,259,226,33,19,6
20160425SFNSDN0,SFN,21,SDN,1,1,20,9,99,89,133,0,0,0,0,20,5,0,537,216,10,1,36,19,11,0,84,80,724,971,139,35,5,26,45,8,2,263,0,1,2,0,1219,19,435,123,8,70,192,18,16,404,0,4,18,67,319,291,44,13,3
20160717SEAHOU0,HOU,92,SEA,0,7,70,43,329,265,469,12,7,49,46,70,13,0,1943,728,26,4,50,24,13,0,136,139,917,1303,222,65,7,32,80,10,3,265,0,9,1,0,1002,32,329,110,13,79,200,19,26,525,0,16,15,51,289,271,56,20,7
20160731TEXKCA0,TEX,106,KCA,1,2,70,41,334,341,435,6,5,23,14,70,30,2,1859,729,49,4,5,2,2,0,12,11,88,124,19,3,2,1,12,3,0,21,0,3,0,0,1066,20,366,79,11,87,132,8,26,473,0,14,14,39,303,253,24,12,3
20160704CHANYA0,CHA,83,NYA,1,6,70,34,303,320,492,3,1,13,10,70,20,2,1892,675,29,4,49,16,16,0,140,145,870,1254,175,64,8,48,115,10,7,286,1,12,3,0,994,22,318,100,14,67,168,10,26,456,0,12,16,38,238,250,25,11,4
20160927PITCHN0,CHN,157,PIT,0,2,70,48,331,225,522,16,13,103,60,70,19,0,1907,707,42,6,61,23,18,0,138,136,1204,1622,247,57,4,44,97,13,6,352,3,8,2,0,932,12,287,101,14,48,206,13,27,449,1,13,11,42,246,218,23,9,3
20160421KCADET0,KCA,15,DET,1,4,14,9,53,44,99,2,1,10,9,14,2,0,372,109,6,1,36,15,9,0,84,82,648,914,145,37,4,17,76,8,1,169,0,4,0,0,1240,30,399,113,22,65,173,14,27,430,0,14,20,57,301,292,50,9,3
20160523WASNYN0,NYN,44,WAS,0,6,43,25,167,141,298,3,1,4,16,43,10,0,1141,386,18,1,39,17,16,0,108,110,718,1003,186,47,2,31,28,5,5,172,0,0,3,0,1055,20,337,94,12,75,195,17,32,507,1,5,14,41,262,251,17,15,2
20160907LANARI0,ARI,139,LAN,0,-2,70,29,336,448,478,14,5,49,81,70,47,0,1872,701,48,9,50,12,24,0,125,124,831,1207,190,55,10,27,99,14,6,302,0,8,2,0,962,21,347,114,26,77,151,17,17,475,0,14,14,42,311,274,80,10,3
20160523DETPHI0,DET,44,PHI,1,1,43,21,198,203,293,0,0,0,0,43,14,0,1132,416,22,2,38,6,15,0,109,103,617,904,190,43,2,19,62,12,1,109,0,7,1,0,1158,20,434,103,10,60,143,8,15,418,0,4,17,56,268,253,24,13,3
20160702TBADET0,TBA,80,DET,1,-1,70,30,299,332,477,5,1,24,39,70,16,0,1850,636,41,3,4,1,2,0,11,8,61,96,23,2,0,0,11,0,0,16,0,2,0,0,1039,15,333,129,10,104,170,18,41,610,1,4,14,29,301,284,18,13,6
20160823TORANA0,TOR,125,ANA,1,5,70,42,371,284,480,0,0,0,0,70,16,0,1912,686,34,13,58,19,24,0,171,167,1086,1512,201,73,13,51,116,17,1,235,2,13,6,0,1092,18,370,105,10,108,221,9,26,555,2,6,20,63,342,346,34,11,3
20160514MILSDN0,MIL,37,SDN,1,-1,36,15,157,195,241,2,1,1,3,36,14,1,936,364,28,1,27,7,14,0,86,84,434,650,121,41,4,19,50,6,2,82,1,5,3,0,829,18,288,93,6,41,164,7,14,437,1,9,19,34,210,182,27,17,3
20160810NYNARI0,ARI,113,NYN,0,1,70,27,305,414,466,1,1,5,3,70,37,0,1864,708,46,5,45,10,23,0,114,115,746,1090,167,53,10,26,91,14,5,271,0,7,2,0,852,19,313,97,21,52,132,14,15,429,1,15,5,35,235,222,48,11,6
20160709COLPHI0,COL,87,PHI,1,5,70,30,355,362,493,2,1,14,7,70,24,0,1849,775,45,7,5,0,3,0,8,10,89,122,21,6,0,3,5,0,1,26,1,0,0,0,932,22,348,119,15,76,180,18,14,451,0,12,10,37,314,297,28,18,4
20160413PITDET0,DET,7,PIT,0,4,6,4,35,27,44,2,1,12,9,6,4,0,168,70,3,0,16,4,8,0,61,61,245,363,60,19,8,13,22,6,4,48,0,1,0,0,966,15,354,128,15,67,195,11,12,482,1,4,16,56,288,258,21,19,8
20160414TEXBAL0,TEX,11,BAL,1,3,10,5,42,39,64,0,0,0,0,10,3,0,268,108,7,1,34,15,8,0,90,89,676,930,137,35,2,24,65,11,3,227,4,10,2,0,1004,23,340,98,11,59,157,9,21,398,0,8,25,41,261,294,37,18,7
20160517SLNCOL0,COL,38,SLN,0,2,37,19,192,192,245,0,0,0,0,37,9,0,999,402,15,2,28,11,8,0,78,79,493,709,105,45,4,17,50,5,2,136,0,9,0,0,901,18,303,102,16,84,145,15,10,408,0,9,15,44,278,263,30,16,5
20160404MILSFN0,MIL,1,SFN,1,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,10,0,57,57,326,478,83,30,3,14,35,4,2,60,1,5,2,0,776,13,259,89,9,53,151,6,16,378,1,6,19,45,220,206,32,11,3
20160501ARICOL0,COL,24,ARI,0,3,23,11,126,135,152,5,4,34,21,23,9,0,619,243,13,1,25,10,7,0,66,67,438,627,87,40,3,15,48,5,2,120,0,8,0,0,936,16,307,99,14,78,113,16,7,388,0,11,16,34,279,262,50,16,3
20160421SFNARI0,SFN,17,ARI,1,-4,16,7,78,75,99,3,0,8,14,16,5,0,429,163,7,1,35,14,13,0,92,89,700,953,138,49,5,21,49,9,1,195,4,0,2,0,1073,14,368,116,8,61,164,10,14,374,0,8,15,54,284,261,44,12,3
