gid,team,gameNumber,opp,home,spread,n,wins,scored,allowed,lob,n_vs,wins_vs,scored_vs,allowed_vs,dn,dUR,dTUR,dP,dA,dE,dPB,pn,pW,pL,pSV,pR,pER,pIP,pBF,pS,pD,pT,pHR,pBB,pHBP,pIBB,pK,pBK,pWP,pPO,pGDP,bO,bE,bS,bD,bT,bHR,bBB,bIBB,bHBP,bK,bI,bSH,bSF,bGDP,bR,bRBI,bSB,bCS,bPO
20090422NYAOAK0,OAK,14,NYA,0,-2,13,5,50,55,102,1,0,3,5,13,5,0,359,145,10,0,2,0,2,0,7,7,39,52,8,3,0,1,3,0,1,7,0,0,0,0,502,10,158,51,3,16,104,4,15,181,0,4,4,19,123,93,12,7,0
20090519NYABAL0,BAL,39,NYA,0,-8,30,10,142,175,208,6,3,34,35,30,18,3,775,282,21,0,5,1,1,0,18,16,82,126,28,8,0,4,7,1,1,14,0,1,0,0,475,10,156,54,1,30,78,2,7,136,0,1,6,13,134,131,12,8,3
20090617SFNANA0,SFN,65,ANA,1,-1,30,16,120,102,188,2,0,8,17,30,9,0,782,255,21,2,30,15,5,0,59,63,616,842,116,38,3,9,66,8,1,254,1,12,3,0,397,8,140,50,6,12,45,4,10,158,0,12,10,14,91,89,10,5,0
20090902TBABOS0,TBA,132,BOS,1,3,30,16,152,142,213,13,8,78,55,30,16,1,811,298,21,0,30,7,10,0,82,82,557,787,109,24,4,26,72,9,0,165,2,3,0,0,489,9,179,50,11,44,112,5,10,232,0,6,9,17,154,150,26,14,3
20090929SDNLAN0,SDN,158,LAN,1,2,30,19,142,122,229,16,6,53,66,30,13,0,801,275,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,10,169,52,5,21,89,10,12,195,0,11,13,20,126,123,18,7,1
20090530CHNLAN0,LAN,51,CHN,0,-7,30,21,165,112,237,2,1,3,3,30,4,0,825,291,13,1,15,6,4,0,31,35,242,352,47,22,1,8,32,3,4,57,0,1,0,0,515,18,220,55,5,7,109,9,8,169,0,4,12,23,144,134,29,10,2
20090813MINKCA0,MIN,114,KCA,1,-1,30,12,165,191,209,8,4,41,43,30,13,0,804,283,18,5,29,14,10,0,95,97,501,715,133,35,4,24,33,9,0,108,1,4,0,0,571,10,201,56,4,35,99,7,4,172,0,5,5,22,150,151,16,4,5
20090425SLNCHN0,CHN,16,SLN,0,-6,15,8,70,65,121,4,2,22,23,15,3,0,407,142,8,0,8,1,4,0,20,21,132,193,29,9,1,6,10,4,4,40,0,0,0,0,453,13,182,50,3,21,102,7,7,182,0,2,6,22,118,104,10,11,0
20090430KCATOR0,TOR,24,KCA,0,-2,23,15,136,104,184,3,1,12,19,23,5,0,629,254,9,3,23,7,10,0,72,79,375,572,107,31,2,17,47,4,1,61,1,3,0,0,549,13,188,54,3,30,100,5,3,182,0,7,14,34,138,149,10,1,1
20090523NYAPHI0,PHI,41,NYA,0,-1,30,19,177,141,214,1,1,7,3,30,2,0,807,285,9,1,4,1,0,0,4,6,71,98,11,4,0,1,10,0,1,15,0,0,0,0,487,8,148,53,5,46,97,3,21,180,0,3,8,17,165,160,21,7,1
20090710DETCLE0,DET,85,CLE,1,4,30,17,131,144,195,6,5,27,17,30,11,0,792,328,18,3,30,14,9,0,72,72,558,772,115,38,6,21,61,3,1,135,1,2,4,0,529,9,164,37,8,36,81,3,12,184,1,10,6,31,121,123,15,5,1
20090505FLOCIN0,FLO,27,CIN,1,-7,26,15,126,127,194,1,1,3,2,26,9,0,711,241,15,2,19,7,4,0,36,36,338,475,67,15,2,8,42,6,4,79,0,3,0,0,492,16,174,50,6,33,98,9,12,213,0,4,4,21,153,152,17,9,2
20090817OAKNYA0,NYA,119,OAK,0,-3,30,23,162,118,218,6,5,39,27,30,8,0,821,270,15,3,30,12,6,0,77,74,586,834,120,28,3,18,89,11,0,183,0,19,4,0,517,11,184,62,4,46,100,5,6,199,0,1,4,29,158,149,11,4,3
20090804NYNSLN0,NYN,106,SLN,1,-5,30,13,112,131,184,7,3,34,32,30,7,2,783,287,13,2,30,18,8,0,61,57,610,849,120,38,2,19,56,2,4,193,1,1,0,0,552,1,172,50,7,19,73,5,7,145,0,18,5,18,116,101,19,4,1
20090630LANCOL0,COL,77,LAN,0,3,30,22,164,117,221,10,1,45,78,30,5,0,811,362,16,2,30,15,11,0,90,94,578,836,135,36,5,18,69,5,6,102,1,8,0,0,463,3,144,61,6,42,101,8,10,234,0,9,14,21,148,152,17,10,1
20090605DETANA0,ANA,53,DET,0,1,30,18,137,133,204,3,2,24,20,30,3,0,807,292,11,2,30,11,9,0,91,93,591,834,140,32,4,23,44,9,3,196,1,3,2,0,531,11,204,48,7,26,89,10,5,162,0,10,12,22,136,143,35,10,3
20090920BALBOS0,BOS,148,BAL,0,6,30,22,187,133,212,17,15,121,65,30,7,0,786,235,10,1,30,14,8,0,73,73,483,719,105,37,3,17,83,7,2,153,0,10,0,0,493,12,182,58,6,41,95,5,10,195,0,8,9,20,151,155,19,7,2
20090821KCAMIN0,MIN,122,KCA,0,1,30,11,163,196,228,9,4,45,48,30,9,0,798,268,19,5,30,10,11,0,96,90,538,779,143,45,4,25,40,2,3,78,0,1,1,0,557,11,204,58,8,37,83,9,6,188,0,5,6,25,160,155,20,4,3
20090513CLECHA0,CLE,35,CHA,1,4,30,12,153,157,245,2,1,13,11,30,6,1,798,316,15,2,30,17,7,0,73,72,633,882,172,40,5,12,40,6,1,157,0,5,0,0,436,10,188,52,4,26,123,5,20,214,0,5,9,16,147,140,17,7,1
20090718SLNARI0,ARI,91,SLN,0,2,30,13,139,144,219,4,1,16,26,30,24,1,802,294,30,1,30,15,8,0,70,69,616,817,118,42,1,21,29,4,3,207,0,9,0,0,486,14,174,47,13,28,86,6,3,192,0,13,3,20,130,125,18,9,2
20090718SLNARI0,SLN,93,ARI,1,-2,30,17,133,111,211,4,3,26,16,30,18,0,789,359,23,0,30,18,6,0,70,68,596,837,135,29,4,17,67,3,1,165,0,10,1,0,517,6,189,55,5,36,74,18,2,162,1,10,4,24,145,145,12,4,3
20090613BALATL0,BAL,62,ATL,1,4,30,12,110,153,205,1,0,2,7,30,5,0,793,328,13,3,10,3,1,0,21,22,126,187,22,7,0,3,33,2,1,37,0,1,0,0,482,7,161,48,3,31,65,6,2,171,0,1,5,21,101,105,12,9,3
20090507KCASEA0,SEA,29,KCA,0,-2,28,15,119,123,173,1,0,1,9,28,11,0,764,264,19,1,30,8,14,0,86,88,540,776,121,48,4,21,54,6,2,106,0,3,1,0,529,14,161,46,2,24,65,10,4,186,0,7,8,31,125,109,13,8,1
20090624ATLNYA0,ATL,71,NYA,1,-4,30,14,117,120,204,1,1,4,0,30,15,0,817,320,19,3,13,4,6,0,40,37,226,329,38,23,5,8,30,4,1,59,0,6,0,0,536,8,173,48,4,26,72,9,11,138,0,4,13,24,107,130,14,3,0
20090521SEAANA0,SEA,42,ANA,1,-3,30,11,109,157,201,9,5,44,45,30,17,0,809,293,30,1,22,8,5,0,47,45,371,524,74,21,2,12,48,7,0,115,0,5,0,0,588,12,188,55,2,27,50,11,10,160,0,8,6,22,117,115,15,8,0
20090630CINARI0,ARI,77,CIN,0,4,30,10,140,157,224,3,0,9,26,30,20,1,830,324,33,2,30,14,8,0,68,70,619,821,123,38,2,20,31,5,3,207,0,9,0,0,501,9,172,64,7,30,98,6,3,246,0,10,7,24,144,124,21,5,5
20090529TEXOAK1,TEX,47,OAK,1,3,30,20,143,121,215,4,2,14,19,30,7,0,804,327,13,1,3,0,2,0,19,20,33,63,14,5,0,4,3,1,0,9,0,0,0,0,518,11,158,61,6,45,84,4,4,229,0,5,9,15,138,135,23,4,4
20090516WASPHI1,PHI,34,WAS,0,3,30,16,171,160,219,6,4,42,38,30,2,0,816,284,10,2,30,10,13,0,90,95,567,817,112,54,3,28,63,8,7,156,0,2,1,0,544,13,148,59,6,32,91,6,16,179,0,13,12,25,155,145,22,7,1
20090624DETCHN0,CHN,68,DET,0,-2,30,13,102,105,226,1,0,4,5,30,9,1,834,319,22,1,30,11,5,0,62,56,525,715,81,21,1,20,69,5,3,209,0,4,0,0,467,10,162,50,3,28,94,9,7,204,0,3,8,23,104,104,9,4,1
20090414ARISLN0,ARI,8,SLN,1,1,7,2,24,40,40,1,0,1,2,7,2,0,189,86,4,0,7,0,4,0,18,14,111,163,29,5,0,3,13,3,1,48,0,2,0,0,454,1,136,52,6,36,69,9,5,210,0,7,8,10,111,107,6,6,1
20090425BOSNYA0,NYA,17,BOS,0,-5,16,9,88,102,131,1,0,4,5,16,7,0,439,153,7,1,30,17,7,0,82,82,593,840,111,43,2,19,73,10,1,214,0,9,3,0,544,9,177,61,4,35,102,10,12,176,0,9,9,22,144,135,20,4,3
20090831MINCHA0,CHA,132,MIN,0,-3,30,13,141,149,209,12,5,60,77,30,12,0,808,309,25,2,30,12,9,0,83,87,588,821,126,38,3,22,54,3,5,165,0,7,0,0,545,12,170,49,4,35,95,5,12,202,0,8,11,20,127,129,21,2,4
20090416NYNSDN0,NYN,9,SDN,1,-1,8,4,42,35,61,2,1,12,8,8,5,0,209,63,8,0,26,10,8,0,67,67,435,626,83,22,1,18,66,4,2,127,0,11,1,0,472,9,174,49,4,35,107,12,5,209,1,8,7,22,147,140,24,9,1
20090907ARILAN0,LAN,139,ARI,0,5,30,15,115,98,214,15,9,62,48,30,7,0,831,296,17,1,30,12,9,0,93,96,525,780,149,26,4,19,65,16,1,124,4,9,2,0,504,9,172,53,2,31,71,13,9,170,0,7,4,24,123,119,15,8,4
20090721KCAANA2,KCA,93,ANA,1,-8,30,9,107,166,207,4,0,9,17,30,16,0,792,292,24,4,4,0,4,0,13,16,60,88,12,4,1,5,8,0,1,12,0,1,0,0,564,16,180,45,11,20,81,0,7,168,1,10,6,25,102,112,15,7,2
20090926COLSLN0,SLN,155,COL,0,3,30,19,135,95,228,5,0,10,35,30,1,0,813,364,10,1,30,17,8,0,66,61,626,863,143,32,2,16,54,3,1,182,0,6,0,0,511,10,198,44,6,29,64,17,12,167,0,9,6,19,127,121,13,3,3
20090411COLPHI0,COL,5,PHI,1,-4,4,3,30,14,20,1,1,10,3,4,0,0,105,38,1,0,23,10,8,0,68,69,366,536,80,29,2,12,54,6,2,119,1,12,0,0,447,11,160,50,5,30,85,2,7,197,0,6,9,22,125,129,12,8,1
20090812BOSDET0,BOS,113,DET,1,6,30,15,148,140,227,5,5,34,19,30,7,0,817,290,21,1,30,16,7,0,76,76,592,812,122,41,3,13,48,10,1,192,1,1,2,0,540,9,158,51,4,35,127,11,11,182,1,6,9,24,139,131,24,8,1
20090904HOUPHI0,PHI,132,HOU,0,-7,30,18,124,102,206,0,0,0,0,30,8,0,802,279,16,0,30,12,11,0,73,70,631,879,159,42,2,15,43,5,2,164,0,9,0,0,501,8,133,58,8,50,79,6,11,171,0,6,7,18,132,132,20,3,3
20090613MILCHA0,CHA,63,MIL,0,6,30,13,116,132,186,1,0,2,7,30,19,2,792,305,17,1,27,8,11,0,87,88,476,696,112,39,4,16,51,4,1,90,0,8,0,0,429,6,138,31,3,27,69,7,3,145,0,5,6,22,94,94,15,8,2
20090831BALNYA0,BAL,132,NYA,1,-4,30,10,143,165,218,12,3,52,76,30,7,0,800,319,14,2,30,9,16,0,107,107,524,768,115,39,5,35,59,7,1,101,0,0,5,0,579,5,188,61,6,27,90,4,9,179,0,2,4,28,131,124,17,8,2
20090613SFNOAK0,OAK,61,SFN,0,-3,30,15,128,152,196,1,0,0,3,30,13,0,793,285,18,1,14,5,2,0,34,31,237,333,49,16,1,7,31,1,1,62,0,2,0,0,488,7,145,48,5,20,87,3,12,148,0,6,5,23,116,102,22,7,0
20090908ANASEA0,ANA,137,SEA,1,1,30,17,156,139,220,16,7,73,66,30,6,0,807,296,16,2,30,12,11,0,88,96,497,732,92,38,2,28,77,9,0,151,0,11,0,0,544,10,204,56,5,39,113,3,10,202,0,4,8,27,169,162,29,15,1
20090506LANWAS0,LAN,29,WAS,1,7,28,20,151,103,219,0,0,0,0,28,4,0,735,271,12,0,26,5,7,0,59,68,404,579,87,26,2,15,61,1,3,129,0,8,2,0,481,10,168,53,6,28,120,19,10,183,0,9,6,26,152,135,20,7,2
20090921OAKTEX0,OAK,150,TEX,1,-7,30,18,153,114,233,15,9,69,57,30,9,4,806,296,12,1,10,1,3,0,26,26,138,209,36,12,1,5,18,3,2,28,0,2,1,0,546,11,198,57,4,27,91,5,9,199,0,5,11,20,145,146,32,12,2
20090911SFNLAN0,LAN,142,SFN,0,7,30,16,119,93,204,12,7,65,41,30,7,0,817,306,16,1,30,9,10,0,78,76,511,715,120,37,2,12,28,5,4,120,0,6,2,0,519,8,168,47,3,34,82,13,10,192,0,9,8,26,120,118,16,7,4
20090620WASTOR0,WAS,67,TOR,1,2,30,8,102,141,226,1,1,2,1,30,10,0,800,318,28,1,6,0,3,0,20,19,98,148,23,10,1,2,13,1,1,23,0,0,0,0,483,5,148,49,8,21,103,8,10,174,0,4,6,23,103,104,8,9,2
20090416ATLFLO0,ATL,9,FLO,1,-4,8,5,43,41,52,2,0,5,15,8,3,0,216,81,8,2,1,1,0,0,3,3,18,25,3,0,0,1,4,0,0,8,0,0,0,0,445,7,167,54,9,20,72,9,7,126,1,7,5,27,128,109,2,5,0
20090703CLEOAK0,OAK,78,CLE,0,-12,30,15,125,115,174,0,0,0,0,30,8,0,794,285,22,0,16,5,6,0,42,41,268,383,47,25,3,15,33,2,1,43,0,2,0,0,561,8,152,48,2,29,91,5,9,164,0,5,10,32,119,120,16,6,0
20090621WASTOR0,TOR,71,WAS,0,5,30,11,119,142,242,2,0,4,7,30,4,0,800,327,7,1,8,3,3,0,20,21,152,212,31,11,1,9,16,1,0,41,0,2,1,0,524,15,166,64,3,27,82,5,6,151,0,3,9,22,116,117,19,6,0
20090830MILPIT0,MIL,130,PIT,1,3,30,14,171,175,218,13,8,69,61,30,10,1,798,297,22,0,30,7,11,0,103,100,480,742,126,43,5,30,63,10,10,83,1,8,3,0,563,7,189,48,9,35,74,7,16,147,0,12,9,28,154,143,11,8,1
20090806PHICOL0,COL,108,PHI,0,-2,30,18,136,114,205,5,2,27,28,30,2,0,798,315,12,0,30,12,5,0,84,83,539,773,147,41,5,15,51,1,2,92,0,3,4,0,503,10,143,51,7,32,102,3,12,201,0,14,12,17,128,128,22,10,2
20090418TEXKCA0,TEX,11,KCA,1,-2,10,4,74,74,65,1,0,3,12,10,5,0,264,94,6,0,30,10,9,0,97,96,530,793,161,40,6,18,44,6,3,132,1,3,1,0,442,7,173,71,7,44,83,6,9,217,0,0,6,26,175,177,19,5,2
20090421ANADET0,ANA,13,DET,1,1,12,4,48,62,91,0,0,0,0,12,8,0,312,121,9,1,30,11,10,0,80,86,525,745,110,38,6,22,52,5,4,151,0,3,2,0,529,7,167,51,5,25,87,10,8,165,0,8,8,14,143,113,43,10,0
20090704SFNHOU0,HOU,80,SFN,0,-9,30,18,122,117,185,1,0,0,13,30,7,0,820,329,15,1,8,2,2,0,18,18,128,180,25,8,2,4,20,3,0,27,0,1,2,0,520,7,167,44,5,24,72,9,8,144,0,6,12,26,116,115,21,8,0
20090823SDNSLN0,SLN,126,SDN,0,3,30,20,145,115,210,6,5,35,16,30,4,0,806,353,16,0,13,5,7,0,40,42,201,297,47,22,2,10,15,3,2,69,0,2,1,0,482,5,174,53,6,27,74,10,12,165,0,5,8,23,133,126,10,9,2
20090509NYNPIT0,NYN,29,PIT,1,9,28,15,133,122,229,1,1,7,3,28,10,0,742,267,20,1,30,12,10,0,82,81,503,728,98,24,2,18,82,5,3,144,0,11,1,0,483,10,169,43,8,30,116,19,10,185,0,8,5,26,126,135,23,9,0
20091002TBANYA0,TBA,160,NYA,1,9,30,12,120,154,190,15,5,65,82,30,11,0,769,251,16,2,23,9,7,0,70,63,380,555,78,26,0,17,55,3,0,100,0,2,1,0,481,8,155,35,4,29,90,2,9,179,0,9,5,27,114,95,27,18,2
20090517PITCOL0,PIT,37,COL,1,7,30,12,124,131,227,2,1,8,7,30,5,0,791,319,11,3,30,7,15,0,100,91,558,805,136,51,4,21,39,6,1,99,1,2,0,0,477,4,138,61,6,17,67,3,9,162,0,14,7,16,99,98,12,2,0
20090905MILSFN0,MIL,135,SFN,1,-1,30,14,164,168,224,7,3,25,36,30,12,1,798,302,23,0,30,12,10,0,69,71,559,789,88,41,2,21,84,4,4,202,0,8,0,0,544,7,172,48,4,36,83,7,13,171,0,7,10,25,148,142,14,7,1
20090825MINBAL0,MIN,126,BAL,1,1,30,14,168,174,214,3,1,7,10,30,7,0,797,267,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,13,206,55,12,37,85,10,5,178,0,6,9,27,172,163,20,4,3
20090503LANSDN0,SDN,25,LAN,0,-4,24,11,97,118,172,7,2,17,25,24,8,1,637,235,11,2,7,3,2,0,18,15,123,170,30,2,0,4,14,2,0,31,1,1,2,0,513,7,148,47,9,27,96,4,3,166,0,9,7,24,114,112,8,5,0
20090406ANAOAK0,ANA,1,OAK,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,16,7,0,76,75,570,781,129,32,1,21,50,6,2,99,0,3,0,0,502,9,170,50,3,23,67,13,8,151,0,8,9,18,127,106,33,10,2
20090703MINDET0,MIN,81,DET,1,-2,30,17,122,101,223,5,4,33,28,30,6,0,788,292,11,0,30,17,8,0,86,86,526,746,135,41,1,26,28,6,2,140,0,4,0,0,514,16,185,44,7,26,92,7,7,197,0,10,14,33,131,110,14,7,1
20090916CINHOU0,HOU,146,CIN,0,-1,30,14,105,119,168,12,3,40,45,30,4,0,777,287,10,1,2,0,1,0,9,10,20,40,12,2,0,0,7,1,0,1,0,0,0,0,423,6,128,30,5,22,51,4,7,145,0,6,4,19,82,93,23,4,3
20090505OAKANA0,OAK,24,ANA,1,-2,23,9,98,105,180,4,2,14,16,23,9,1,653,259,14,1,15,7,6,0,34,32,260,365,69,11,1,9,27,2,2,47,1,1,6,0,537,13,165,47,3,23,107,2,16,194,0,5,6,15,130,111,12,7,1
20090516PITCOL0,COL,35,PIT,0,-3,30,11,145,151,206,1,1,3,1,30,12,1,791,308,20,1,30,12,8,0,101,96,570,812,161,42,4,16,44,4,2,88,0,5,3,0,462,10,142,53,6,37,90,5,12,217,0,20,11,16,140,139,23,12,2
20090503TORBAL0,TOR,27,BAL,1,1,26,17,155,120,210,2,2,13,8,26,9,0,713,284,11,5,9,4,3,0,20,19,151,212,30,14,3,5,12,2,0,40,0,0,0,0,566,12,192,64,3,36,106,9,4,169,0,5,13,35,155,159,12,1,1
20090627ARIANA0,ANA,72,ARI,0,1,30,17,160,151,187,1,1,12,3,30,2,0,798,313,11,2,30,13,8,0,100,96,587,832,139,37,2,31,46,15,2,153,0,8,2,0,447,8,167,51,5,32,81,5,9,182,0,5,8,21,136,143,25,9,6
20090729SFNPIT0,PIT,101,SFN,0,-1,30,12,108,130,185,5,2,11,12,30,5,0,793,308,13,1,30,10,15,0,91,84,609,845,144,41,4,20,45,5,0,107,1,3,0,0,468,5,154,47,4,29,83,3,8,204,0,14,4,15,102,106,14,3,2
20090422ANADET0,ANA,14,DET,1,-2,13,5,52,65,99,1,1,4,3,13,8,0,339,127,10,1,30,16,8,0,75,73,568,777,126,33,1,20,50,8,3,98,0,3,0,0,520,7,167,57,4,27,90,10,6,162,0,4,13,16,146,124,42,11,0
20090602DETBOS0,BOS,52,DET,0,4,30,15,141,142,223,0,0,0,0,30,4,0,789,252,18,4,30,16,6,0,68,67,497,731,95,37,2,14,93,7,2,147,0,9,0,0,519,10,171,76,1,36,104,14,18,200,0,2,8,32,157,152,21,9,0
20090516WASPHI2,WAS,36,PHI,1,-2,30,12,161,183,259,7,2,43,50,30,26,0,809,330,32,3,30,6,13,0,107,104,510,801,139,41,2,20,92,16,3,81,1,21,0,0,455,8,206,45,4,35,99,9,11,194,0,7,7,22,134,127,7,5,1
20090421HOULAN0,HOU,14,LAN,1,3,13,4,39,57,95,0,0,0,0,13,1,0,342,138,3,0,1,0,0,0,3,3,14,21,2,2,1,0,2,0,0,2,0,1,0,0,506,6,152,45,5,31,84,9,7,137,0,7,9,25,107,113,15,7,0
20090613CHNMIN0,MIN,64,CHN,0,2,30,15,158,126,234,1,1,7,4,30,7,0,802,280,10,2,4,1,2,0,11,12,62,93,17,3,0,3,9,1,0,12,0,0,0,0,435,8,174,41,4,31,84,8,9,180,0,5,16,22,129,130,7,6,1
20090613TORFLO0,TOR,64,FLO,1,-1,30,13,116,125,219,1,0,3,7,30,6,0,787,335,8,1,4,2,2,0,13,13,67,103,19,11,0,2,6,2,0,10,0,1,0,0,563,12,181,64,4,26,88,1,8,164,0,5,9,36,125,117,21,5,0
20090603DETBOS0,DET,51,BOS,1,-5,30,17,151,119,195,1,0,1,5,30,7,0,803,292,10,2,30,12,9,0,87,84,540,771,107,32,6,33,59,5,2,130,0,3,0,0,536,10,179,53,3,32,99,3,7,181,0,9,5,29,150,137,13,7,0
20090801SDNMIL0,MIL,104,SDN,0,-2,30,12,137,172,219,1,0,7,11,30,8,0,794,306,19,0,5,2,3,0,22,20,75,112,19,4,2,7,7,1,0,18,0,1,0,0,481,8,180,51,10,31,86,9,8,171,0,3,5,26,129,123,11,8,0
20090504DETMIN0,MIN,26,DET,0,5,25,12,112,138,172,0,0,0,0,25,4,0,667,238,10,5,19,6,8,0,58,52,313,452,63,28,1,10,42,3,1,87,0,3,0,0,545,13,189,49,10,25,94,7,11,174,0,8,11,27,130,142,21,2,2
20090829NYACHA0,NYA,129,CHA,1,10,30,20,178,144,223,5,2,24,34,30,9,0,818,261,14,2,6,2,1,0,22,18,85,136,37,3,1,4,8,1,0,18,0,1,2,0,556,7,196,62,3,49,99,3,8,180,0,3,4,25,167,163,10,5,2
20090611WASCIN0,CIN,59,WAS,0,-1,30,16,143,122,216,2,2,7,4,30,5,0,848,296,19,1,28,9,15,0,96,96,467,695,109,31,2,21,62,14,1,119,0,4,3,0,539,15,167,41,6,35,75,7,13,177,0,14,10,12,132,134,24,11,3
20090421CHNCIN0,CHN,12,CIN,1,5,11,7,59,49,90,0,0,0,0,11,1,0,302,104,4,0,27,10,3,0,44,39,471,636,69,20,2,13,64,3,3,199,0,3,0,0,427,11,155,60,3,31,103,6,3,200,0,5,7,16,123,130,10,7,0
20090526COLLAN0,COL,45,LAN,1,-6,30,13,152,152,197,7,1,36,59,30,18,1,794,327,20,2,30,12,7,0,100,95,554,793,158,40,4,15,45,3,2,85,0,5,2,0,466,17,142,48,6,20,86,3,9,191,0,22,11,27,120,108,21,9,2
20090913ANACHA0,ANA,142,CHA,1,1,30,18,155,122,224,8,3,33,43,30,4,0,813,301,15,3,30,12,10,0,87,95,503,739,94,37,2,28,77,8,0,149,0,12,0,0,564,10,213,59,5,40,83,6,8,180,0,3,8,31,177,181,17,12,0
20090609TBAANA0,ANA,56,TBA,0,1,30,16,128,136,202,0,0,0,0,30,2,0,801,296,11,2,30,12,7,0,68,73,556,767,99,39,7,20,51,6,3,165,0,4,1,0,531,11,195,48,6,23,90,11,5,166,0,10,11,24,125,127,35,10,4
20090507CINMIL0,MIL,29,CIN,0,-1,28,16,136,121,208,4,2,31,19,28,7,0,746,276,17,2,30,9,13,0,88,80,543,765,137,32,3,23,44,10,1,107,1,3,3,0,464,8,151,51,4,35,112,7,16,219,0,13,10,21,136,139,9,8,3
20090626TEXSDN0,TEX,72,SDN,1,10,30,15,123,133,186,0,0,0,0,30,6,0,809,332,21,4,30,11,12,0,90,85,586,847,149,39,8,22,52,8,1,136,1,5,0,0,506,7,148,51,6,38,92,5,7,239,0,3,8,13,128,110,26,7,2
20090425BOSNYA0,BOS,17,NYA,1,5,16,10,89,67,126,1,1,5,4,16,2,0,431,153,9,1,30,14,11,0,81,86,580,805,126,43,2,18,42,9,1,192,1,5,3,0,474,11,152,73,6,38,111,11,13,168,0,1,9,28,159,144,21,9,0
20090903OAKSEA0,OAK,134,SEA,1,-3,30,15,133,131,204,12,3,43,54,30,8,4,796,285,14,3,13,4,6,0,38,40,212,303,49,20,1,9,16,0,0,51,0,4,1,0,518,10,185,52,3,21,99,7,5,189,0,7,9,13,137,118,34,7,5
20090623TORCIN0,TOR,72,CIN,1,2,30,11,125,144,246,0,0,0,0,30,4,0,800,329,7,1,13,4,4,0,36,38,226,325,38,19,1,8,33,2,1,49,0,1,0,0,532,14,172,64,3,26,82,5,6,145,0,2,9,22,118,122,19,6,0
20090410ANABOS0,BOS,4,ANA,0,-3,3,1,10,14,26,0,0,0,0,3,0,0,81,23,1,0,30,10,11,0,81,83,543,754,99,28,2,25,60,13,0,117,0,12,2,0,463,11,130,77,7,27,120,11,10,173,0,3,13,23,149,138,21,5,0
20090517SLNMIL0,MIL,37,SLN,0,6,30,20,153,115,219,1,1,1,0,30,9,0,803,284,15,2,30,11,10,0,82,78,506,746,121,35,1,15,79,3,1,155,1,15,1,0,457,7,155,49,7,39,129,5,17,214,0,6,11,19,152,148,6,8,2
20090501PITCIN0,PIT,22,CIN,1,-4,21,11,101,75,155,2,1,10,4,21,5,0,554,223,10,1,30,8,13,0,97,89,558,809,139,53,3,19,44,4,1,94,1,2,0,0,430,10,143,54,6,20,68,13,14,199,0,13,7,13,125,102,18,2,1
20090609ARISFN0,SFN,57,ARI,0,5,30,16,126,116,211,6,4,18,11,30,10,0,794,276,19,2,30,12,10,0,67,64,590,828,128,37,7,13,71,6,8,154,1,9,0,0,401,13,141,53,4,10,54,3,8,145,0,10,5,13,100,82,15,8,0
20090420PITFLO0,PIT,13,FLO,1,8,12,6,52,44,86,0,0,0,0,12,5,0,315,130,7,1,7,0,5,0,23,22,101,161,35,12,1,3,14,0,0,16,1,4,0,0,428,13,137,50,5,24,55,8,3,152,0,5,5,11,109,109,14,5,1
20090708HOUPIT0,HOU,84,PIT,1,5,30,17,120,117,175,11,7,48,38,30,9,0,811,341,18,3,30,13,10,0,74,66,514,721,116,33,2,19,57,4,4,162,3,1,1,0,541,4,159,45,7,21,71,7,8,158,0,10,9,22,106,108,20,6,0
20090725WASSDN0,WAS,97,SDN,1,12,30,8,115,164,225,1,0,2,6,30,21,1,776,330,30,2,1,0,1,0,5,5,12,19,6,2,0,0,0,0,0,1,0,0,0,0,475,5,180,50,3,19,83,5,10,174,0,3,9,28,108,100,18,9,3
20090806OAKTEX0,TEX,107,OAK,0,2,30,18,136,119,184,11,5,50,46,30,7,0,797,285,15,2,10,3,4,0,32,32,156,236,37,13,2,8,17,2,1,35,0,2,0,0,497,15,166,53,4,41,83,4,6,220,0,8,7,20,136,129,18,8,3
20090930NYAKCA0,NYA,159,KCA,1,-1,30,22,174,119,245,5,4,26,13,30,10,0,797,270,17,3,30,9,6,0,90,80,458,684,107,28,4,21,70,12,2,129,2,5,0,0,506,7,207,63,3,47,124,5,8,196,1,5,7,30,174,181,24,2,1
20090416LANSFN0,LAN,10,SFN,1,5,9,6,48,28,69,2,2,16,5,9,0,0,234,78,3,0,8,3,3,0,15,16,132,188,28,8,0,6,13,1,2,35,0,0,0,0,487,5,193,49,6,29,120,15,5,164,0,2,9,23,162,137,27,8,3
20090520BOSTOR0,TOR,43,BOS,0,-5,30,19,153,120,234,1,0,1,2,30,11,0,819,333,18,4,3,2,0,0,5,4,60,80,13,2,0,2,4,3,0,15,0,0,0,0,577,12,182,67,2,34,102,10,7,162,0,5,12,23,147,152,13,3,2
20090705FLOPIT0,FLO,83,PIT,1,5,30,18,138,129,204,5,1,15,28,30,11,1,788,272,15,0,30,11,10,0,90,89,559,771,110,47,5,24,25,2,6,181,0,3,0,0,482,9,169,48,2,25,79,2,6,218,0,13,5,14,119,101,14,6,0
